1986,520000,贵州省,139.57,56.46,50.96,43.57,7.39,32.15,7.34,8.54,0,4.62,0.85,10.8,40.4528,36.5121,23.035,467,105.6,106.1,98,120.9
1985,520000,贵州省,123.92,50.45,49.88,41.96,7.92,23.59,5.86,8.16,0,2.93,0.52,6.12,40.7117,40.2518,19.0365,420,107.9,98.8,112.8,117.8
1984,520000,贵州省,108.27,45.73,43.51,36.85,6.66,19.03,4.66,6.39,0,2.2,0.56,5.22,42.237,40.1866,17.5764,371,119.8,118.3,123.8,114.9
1983,520000,贵州省,87.38,37.76,33.14,28.16,4.98,16.48,3.76,5.33,0,1.95,0.53,4.91,43.2136,37.9263,18.8602,302,112.6,104.6,122.9,112.2
1982,520000,贵州省,79.39,37.37,27.44,22.58,4.86,14.58,2.74,4.02,0,1.51,0.75,5.56,47.0714,34.5635,18.365,278,115.8,123.1,109.3,112.7
1981,520000,贵州省,67.89,29.9,24.95,20.36,4.59,13.04,2.56,3.93,0,1,0.55,5,44.0418,36.7506,19.2075,242,106.5,109.9,101.7,109.5
1980,520000,贵州省,60.26,24.86,24,19.37,4.63,11.4,2.01,3.17,0,1.17,0.55,4.5,41.2546,39.8274,18.918,219,104.4,100.4,104.3,111.8
1979,520000,贵州省,55.28,23.29,22.41,18.33,4.08,9.58,1.86,3.4,0,1.03,0.25,3.04,42.131,40.5391,17.33,204,111,102.8,117.3,111.4
1978,520000,贵州省,46.62,19.42,18.73,15.24,3.49,8.47,1.68,3.59,0,1.04,0.14,2.02,41.6559,40.1759,18.1682,175,123.7,106.6,137.3,132.7
1977,520000,贵州省,37.72,18.07,13.5,11.37,2.13,6.15,1.57,1.84,0,0,0,0,47.9056,35.79,16.3043,144,128.5,101.7,170.2,136.8
1976,520000,贵州省,29.3,16.94,8,6.58,1.42,4.36,0.83,1.48,0,0,0,0,57.8157,27.3038,14.8805,110,93.4,105.1,85,80.2
1975,520000,贵州省,31.1,16.16,9.46,7.91,1.55,5.48,1.23,1.79,0,0,0,0,51.9614,30.418,17.6206,124,110.6,91.9,168.1,100.9
1974,520000,贵州省,24.48,14.52,5.79,4.79,1,4.17,0.63,1.62,0,0,0,0,59.3137,23.652,17.0343,101,89.8,93.4,68.4,115.3
1973,520000,贵州省,28.39,15.62,8.2,6.34,1.86,4.57,0.78,1.71,0,0,0,0,55.0194,28.8834,16.0972,119,97.9,119.1,69.2,113.5
1972,520000,贵州省,29.62,13.55,11.9,8.06,3.84,4.17,1.12,1.39,0,0,0,0,45.7461,40.1756,14.0783,129,95.9,90.3,96.2,116.5
1971,520000,贵州省,32.29,15.93,12.06,8.83,3.23,4.3,1.15,1.5,0,0,0,0,49.3342,37.349,13.3168,145,125,110.4,151.3,116.5
1970,520000,贵州省,28.36,15.15,9.56,7.6,1.96,3.65,0.66,1.24,0,0,0,0,53.4203,33.7094,12.8702,132,135.3,110.8,205.8,118.3
1969,520000,贵州省,21.12,13.82,4.33,3.29,1.04,2.97,0.3,0.93,0,0,0,0,65.4356,20.5019,14.0625,102,99,97.6,102.5,99.1
1968,520000,贵州省,21.38,14.16,4.2,3.25,0.95,3.02,0.41,0.91,0,0,0,0,66.2301,19.6445,14.1254,108,90.2,89.2,90,94.1
1967,520000,贵州省,23.99,15.91,4.66,3.67,0.99,3.42,0.74,1.08,0,0,0,0,66.3193,19.4248,14.2559,125,95.7,108,78.1,88.9
1966,520000,贵州省,24.78,14.9,6.04,4.21,1.83,3.84,1.07,1.31,0,0,0,0,60.1291,24.3745,15.4964,134,97.4,91.4,106.9,101.9
1965,520000,贵州省,24.41,15.25,5.63,3.96,1.67,3.53,1.02,0.95,0,0,0,0,62.4744,23.0643,14.4613,136,119.7,110.6,149.8,114.9
1964,520000,贵州省,19.75,13.07,3.74,3.01,0.73,2.94,0.97,0.58,0,0,0,0,66.1772,18.9367,14.8861,114,117.4,116.9,126.3,109.9
1963,520000,贵州省,16.8,11.13,2.97,2.61,0.36,2.7,0.78,0.62,0,0,0,0,66.25,17.6786,16.0714,100,108.6,112.8,99.5,106.1
1962,520000,贵州省,16.52,11.01,2.93,2.55,0.38,2.58,0.65,0.68,0,0,0,0,66.6465,17.7361,15.6174,100,88.5,112.7,60.6,78.6
1961,520000,贵州省,18.05,9.19,5.17,3.93,1.24,3.69,1.9,0.91,0,0,0,0,50.9141,28.6427,20.4432,110,62.6,82.8,46.3,62.3
1960,520000,贵州省,22.94,8.6,9.49,5.85,3.64,4.85,2.23,1.64,0,0,0,0,37.4891,41.3688,21.1421,135,96.2,83.3,103.5,107.2
1959,520000,贵州省,23.51,10.05,9.01,5.99,3.02,4.45,2.1,1.56,0,0,0,0,42.7478,38.3241,18.9281,136,105,81.2,141.2,113.4
1958,520000,贵州省,20.36,10.5,6.02,3.68,2.34,3.84,1.61,1.51,0,0,0,0,51.5717,29.5678,18.8605,120,119.9,103.2,163.3,123.4
1957,520000,贵州省,16.3,9.73,3.49,2.55,0.94,3.08,0.89,1.21,0,0,0,0,59.6933,21.411,18.8957,99,108,103.9,107.7,119.1
1956,520000,贵州省,14.65,8.87,3.25,2.21,1.04,2.53,0.82,1.04,0,0,0,0,60.5461,22.1843,17.2696,91,119,110.9,136.1,127.1
1955,520000,贵州省,11.61,7.28,2.35,1.86,0.49,1.98,0.75,0.86,0,0,0,0,62.7046,20.2412,17.0543,74,108.2,107.2,107.4,112.2
1954,520000,贵州省,11.14,7.19,2.19,1.7,0.49,1.76,0.69,0.73,0,0,0,0,64.5422,19.6589,15.7989,72,106.3,103.6,111.3,110.2
1953,520000,贵州省,10.01,6.47,1.97,1.48,0.49,1.57,0.63,0.65,0,0,0,0,64.6354,19.6803,15.6843,66,124.5,114.2,122,182.2
1952,520000,贵州省,8.55,5.85,1.59,1.17,0.42,1.11,0.54,0.59,0,0,0,0,68.4211,18.5965,12.9825,58,110.8,106.3,132.8,121.7
2013,530000,云南省,11720.91,1895.34,4927.82,3767.58,1160.24,4897.75,273.51,1162.17,373.24,693.93,262.84,2132.06,16.2,42,41.8,25083,112.1,106.8,113.3,112.4
2012,530000,云南省,10309.47,1654.55,4419.2,3450.72,968.48,4235.72,247.53,1039.64,330.67,541.18,243.03,1833.67,16.05,42.87,41.09,22195,113,106.7,116.7,110.9
2011,530000,云南省,8893.12,1411.01,3780.32,2994.3,786.02,3701.79,217.22,932.21,278.2,456.23,222.31,1595.62,15.9,42.5,41.6,19265,113.7,106,117.9,112
2010,530000,云南省,7224.18,1108.38,3223.49,2604.07,619.42,2892.31,193.26,685.38,190.34,375.08,223.45,1224.8,15.3,44.6,40,15752,112.3,104.2,115.8,111.5
2009,530000,云南省,6169.75,1067.6,2582.53,2088.17,494.36,2519.62,179.45,571.03,162.1,351.74,205.14,1050.16,17.3,41.9,40.8,13539,112.1,105.2,113.6,113.1
2008,530000,云南省,5692.12,1020.94,2451.09,2056.95,394.14,2228.07,222.06,438.06,118.88,217.79,219.27,1012.01,17.9,43,39.1,12587,110.6,107.6,111.4,112.1
2007,530000,云南省,4772.52,837.35,2051.08,1711.78,339.3,1852.88,196.06,354.32,97.47,169.27,192.12,843.64,17.7,43.3,39.1,10540,112.2,105.5,115.2,112.6
2006,530000,云南省,3988.14,749.81,1712.6,1408.76,303.84,1544.31,175.98,306.2,80.87,144.03,168.64,668.59,18.7,42.8,38.5,8970,111.6,106.8,117,109.2
2005,530000,云南省,3461.73,669.81,1432.76,1180.83,251.93,1370.32,163.08,271.48,74.1,131.66,143.87,586.13,19.3,41.2,39.5,7835,108.9,106.1,108.1,111.4
2004,530000,云南省,3081.91,604.33,1314.19,1053.36,260.83,1040.96,212.56,247.43,0,94.02,98.19,388.76,20.4201,44.4061,35.1737,6733,111.3,105.6002,114.9646,110.7371
2003,530000,云南省,2556.02,502.84,1069.29,872.14,197.15,893.16,172.52,244.87,0,105.47,90.04,383.25,20.3968,43.3738,36.2294,5662,108.8,105.5,110.5,109.1
2002,530000,云南省,2312.82,470.5,951.48,780.33,171.15,810.34,150.56,239.25,0,102.38,84.11,322.48,21.1,42.6,36.3,5179,108.9923,103.9,109.4,111.4
2001,530000,云南省,2138.31,450.54,881.49,723.98,157.51,742.68,139.01,221.24,0,86.25,79.57,287.42,21.7,42.5,35.8,4866,106.8164,103.9,104.3,111.7
2000,530000,云南省,1955.09,436.26,843.24,697.69,145.55,675.59,119.77,216.33,0,79.05,71.09,244.33,22.3141,43.1305,34.5554,4636.6504,107.1178,105.7153,105.7233,110.4
1999,530000,云南省,1855.74,412.17,825.12,680.01,145.11,618.45,107.95,194.42,0,79.73,54.47,235.91,22.2105,44.4631,33.3263,4452.2444,107.2,104.5872,107.1376,109.3
1998,530000,云南省,1793.9,408.43,828.37,699.46,128.91,557.1,88.9,183.14,0,102.5,89.84,202.82,22.8,46.2,31.1,4446,108,103,109.5,110.3
1997,530000,云南省,1644.23,391.48,750.01,651.72,98.29,502.74,76.02,169.34,0,99.98,24.86,171.74,23.8,45.6,30.6,4042,109.4,104.7,110.8,112.3
1996,530000,云南省,1491.62,364.27,672.82,595.26,77.56,454.53,66.87,161.27,0,83.59,25.82,149.5,23.7519,44.0841,32.164,3779,110.4,105.2,111.5,115.1
1995,530000,云南省,1206.68,302.69,534.78,480.95,53.83,384.68,49.93,134.91,0,74.89,15.01,109.94,24.767,43.7573,31.4757,3083,111.2,105,113.5,115.2
1994,530000,云南省,973.97,237.51,429.66,381.88,47.78,306.8,38.72,114.7,0,63.34,12.41,89.39,24.0145,43.5748,32.4107,2515,111.6,103,117.3,114.7
1993,530000,云南省,779.21,191.45,325.57,284.65,40.92,266.25,30.52,95.84,0,52.66,10.96,76.27,24.4424,41.5655,33.9921,2030,110.6,102.5,113.7,117
1992,530000,云南省,618.69,186.8,219.03,193.9,25.13,212.86,25.19,73.64,0,34.52,10.64,68.87,30.1928,35.4022,34.405,1622,110.9,103,112.8,113.4
1991,530000,云南省,517.41,169.48,179.56,162.32,17.24,168.37,23.7,52.76,0,26.45,8.42,57.04,32.7555,34.7036,32.5409,1377,106.6,101.1,106.5,111
1990,530000,云南省,451.67,168.13,157.8,142.77,15.03,125.74,19.82,40.44,0,18.45,6.28,40.75,37.2241,34.937,27.8389,1224,108.7,108.5,109.8,107.1
1989,530000,云南省,363.05,119.01,138.06,124.73,13.33,105.98,18.47,39.48,0,13.03,4.55,30.45,32.7806,38.0278,29.1916,1003,105.8,103.2,103.9,111.3
1988,530000,云南省,301.09,103.47,112.4,99.19,13.21,85.22,14.57,33.01,0,9.98,3.11,24.55,34.3651,37.331,28.3038,845,116,107.8,118.5,119
1987,530000,云南省,229.03,84.06,84.3,73.3,11,60.67,11.8,21.66,0,7.77,1.67,17.77,36.7026,36.8074,26.49,653,112.3,107.7,110.4,120.7
1986,530000,云南省,182.28,71.32,70.83,61.09,9.74,40.13,7.84,14.2,0,5.16,1.11,11.82,39.1266,38.8578,22.0156,529,104.3,97.7,106.6,107.1
1985,530000,云南省,164.96,66.07,65.41,52.51,12.9,33.48,6.51,11.94,0,4.29,0.92,9.82,40.0521,39.652,20.2958,486,113,106.8,113.6,119.6
1984,530000,云南省,139.58,57.33,54.38,44.14,10.24,27.87,5.42,9.94,0,3.57,0.77,8.17,41.0732,38.9597,19.967,417,114.5,113.7,112.9,118.9
1983,530000,云南省,120.07,49.33,47.28,39.08,8.2,23.46,4.56,8.37,0,3.01,0.65,6.87,41.0844,39.377,19.5386,363,108.4,104.2,108.9,113.3
1982,530000,云南省,110.12,47.04,42.39,34.21,8.18,20.69,4.01,7.41,0,2.65,0.57,6.05,42.717,38.4944,18.7886,339,115.5,112.8,115.1,120.4
1981,530000,云南省,94.13,41.23,35.8,28.62,7.18,17.1,3.33,6.09,0,2.2,0.47,5.01,43.8011,38.0325,18.1664,294,107.8,109.3,103.3,117.2
1980,530000,云南省,84.27,35.89,33.98,25.86,8.12,14.4,2.8,5.16,0,1.85,0.39,4.2,42.5893,40.3228,17.0879,267,108.5,109.8,110.1,102.5
1979,530000,云南省,76.83,32.38,30.5,23.56,6.94,13.95,2.72,5.21,0,1.79,0.38,3.85,42.145,39.698,18.157,247,103.1,93,105.8,114.8
1978,530000,云南省,69.05,29.46,27.58,20.91,6.67,12.01,2.34,4.49,0,1.54,0.33,3.31,42.6647,39.9421,17.3932,226,121.7,113.7,129,119.2
1977,530000,云南省,55.84,24.36,21.45,16.82,4.63,10.03,2.49,3.73,0,0,0,0,43.6246,38.4133,17.962,187,120.1,94.4,144.7,114.3
1976,530000,云南省,49.27,25.7,14.96,10.79,4.17,8.61,1.94,3.34,0,0,0,0,52.1616,30.3633,17.4751,169,90.6,97.6,77.7,98.9
1975,530000,云南省,54.29,26.34,19.12,14.47,4.65,8.83,2.23,2.53,0,0,0,0,48.5172,35.2183,16.2645,190,105.2,109.3,100.6,104.4
1974,530000,云南省,51.78,24.29,18.98,14.58,4.4,8.51,2.12,2.92,0,0,0,0,46.91,36.6551,16.4349,186,96.3,91.7,100.7,100.3
1973,530000,云南省,54.57,27.23,18.85,14.43,4.42,8.49,2.13,2.78,0,0,0,0,49.8992,34.5428,15.558,202,110.2,109.3,111.8,109.3
1972,530000,云南省,49.5,24.84,16.89,12.73,4.16,7.77,1.91,2.54,0,0,0,0,50.1818,34.1212,15.697,188,112.7,110.6,116.3,111.3
1971,530000,云南省,43.47,21.99,14.57,10.71,3.86,6.91,1.68,2.22,0,0,0,0,50.5866,33.5174,15.896,171,107.8,105.7,127.1,111.2
1970,530000,云南省,38.52,18.87,13.38,9.65,3.73,6.27,1.56,1.95,0,0,0,0,48.9875,34.7352,16.2773,156,114.6,99.7,140.1,110.9
1969,530000,云南省,34.34,18.63,10.01,7.15,2.86,5.7,1.29,1.67,0,0,0,0,54.2516,29.1497,16.5987,144,132.2,107.3,211.1,130.9
1968,530000,云南省,26.51,17.36,4.74,2.55,2.19,4.41,0.58,1.01,0,0,0,0,65.4847,17.88,16.6352,114,76,93.9,46.6,79.1
1967,530000,云南省,34.18,18.49,10.17,6.93,3.24,5.52,1.08,1.99,0,0,0,0,54.096,29.7542,16.1498,151,92.1,100.6,81,93.4
1966,530000,云南省,36.39,18.37,12.18,7.86,4.32,5.84,1.64,1.82,0,0,0,0,50.4809,33.4707,16.0484,166,109.7,106.1,114.1,110.8
1965,530000,云南省,33.62,17.31,11.01,7.28,3.73,5.3,1.55,1.7,0,0,0,0,51.4872,32.7484,15.7644,158,116.5,106.8,136,110.8
1964,530000,云南省,29.25,16.18,8.19,6.54,1.65,4.88,1.39,1.78,0,0,0,0,55.3162,28,16.6838,142,114.5,116.1,115.7,107.5
1963,530000,云南省,25.63,14.01,7.11,6.1,1.01,4.51,1.24,1.72,0,0,0,0,54.6625,27.7409,17.5966,129,104.4,101.7,108.8,105.4
1962,530000,云南省,24.5,13.64,6.55,5.81,0.74,4.31,1.26,1.76,0,0,0,0,55.6735,26.7347,17.5918,127,98.4,109.5,85.2,93.7
1961,530000,云南省,22.9,11.16,7.28,5.91,1.37,4.46,1.41,1.76,0,0,0,0,48.7336,31.7904,19.476,121,85.2,114.9,68.7,68.9
1960,530000,云南省,25.43,8.83,10.5,7.66,2.84,6.1,1.6,1.66,0,0,0,0,34.7228,41.2898,23.9874,134,96.7,93.7,99.8,96
1959,530000,云南省,25.35,9,10.01,7.27,2.74,6.34,1.68,1.93,0,0,0,0,35.503,39.4872,25.0099,133,109.2,91.2,129,114.2
1958,530000,云南省,23.21,9.57,7.99,5.71,2.28,5.65,1.43,2.06,0,0,0,0,41.2322,34.4248,24.343,122,106.8,85,151.2,112.7
1957,530000,云南省,22.53,12.47,5.43,4.32,1.11,4.63,0.94,2.25,0,0,0,0,55.3484,24.1012,20.5504,121,99.6,97.5,104.8,98.7
1956,530000,云南省,21.33,11.6,5.11,3.99,1.12,4.62,0.85,2.3,0,0,0,0,54.3835,23.9569,21.6596,117,117.6,110.7,133,119.8
1955,530000,云南省,18.34,10.44,4.13,3.41,0.72,3.77,0.76,1.88,0,0,0,0,56.9248,22.5191,20.5562,103,108.8,107.8,114.9,105.4
1954,530000,云南省,17.03,9.92,3.57,2.91,0.66,3.54,0.66,1.81,0,0,0,0,58.2501,20.963,20.7868,97,115.1,113.2,121.9,113.9
1953,530000,云南省,14.86,8.87,2.88,2.34,0.54,3.11,0.53,1.68,0,0,0,0,59.6904,19.3809,20.9287,87,120.8,114.7,157.8,112.5
1952,530000,云南省,11.78,7.27,1.82,1.59,0.23,2.69,0.48,1.58,0,0,0,0,61.7148,15.4499,22.8353,70,111.5,111.9,129.4,113.5
2013,540000,西藏自治区,807.67,86.82,292.92,61.16,231.76,427.93,28.8,51.24,25.71,43.05,22.74,256.39,10.7,36.3,53,26068,112.1,103.8,120,108.7
2012,540000,西藏自治区,701.03,80.38,242.85,55.35,187.5,377.8,26.23,42.75,23.78,32.04,20.77,232.23,11.47,34.64,53.89,22936,111.8,103.4,114.4,112
2011,540000,西藏自治区,605.83,74.47,208.79,48.18,160.61,322.57,23.95,34.25,17.75,31.7,17.44,197.48,12.3,34.5,53.2,20077,112.7,103.4,118.3,111.6
2010,540000,西藏自治区,507.46,68.72,163.92,39.73,124.19,274.82,22.12,31.43,15.75,27.08,14.54,163.9,13.5,32.3,54.2,17319,112.3,103.2,114.1,113.7
2009,540000,西藏自治区,441.36,63.88,136.63,33.11,103.52,240.85,21.19,27.06,14.7,23.17,13.28,141.45,14.5,31,54.6,15295,112.4,103,121.7,110.4
2008,540000,西藏自治区,394.85,60.51,115.76,29.68,86.08,219.64,19.9,33.61,17.87,7.45,31.7,109.11,15.3,29.2,55.5,13861,110.1,106,107.9,112.4
2007,540000,西藏自治区,341.43,54.89,98.48,27.62,70.86,188.82,20.48,29.04,19.55,6.21,12.19,101.35,16,28.8,55.2,12109,114,104.2,116,116.04
2006,540000,西藏自治区,290.76,50.9,80.1,21.71,58.39,160.01,13.62,24.08,15.34,4.3,11.76,90.91,17.5,27.5,55,10430,113.3,103.1,123,112.4
2005,540000,西藏自治区,248.8,48.04,63.52,17.48,46.04,139.65,11.1,19.85,10.96,6.7,9.93,81.11,19.1,25.3,55.6,9114,112.1,105.5,123.6,109.7
2004,540000,西藏自治区,220.34,43.33,57.61,15.43,42.18,110.6,17.78,22.31,0,15.62,4.7,50.19,20.5,27.2,52.3,7779,112.1,104.9,117.4,112.8
2003,540000,西藏自治区,189.09,40.62,47.99,13.77,34.22,95.89,19.21,20.66,0,4.35,4.35,47.52,22.0163,26.0108,51.9729,6871,112,103.4,134.7,115.2
2002,540000,西藏自治区,166.5583,39.68,32.93,11.61,21.32,88.81,10.93,21.02,0,3.42,3.42,51.23,24.6,20.4,55,6093,112.8817,104.4,118.1,113.9
2001,540000,西藏自治区,146.0352,37.47,32.18,10.84,21.34,69.08,4.79,16.8,0,2.55,2.55,42.18,27,23.2,49.8,5307,112.6823,103.1,117.6,116
2000,540000,西藏自治区,117.464,36.32,27.214,10.134,17.08,53.93,2.12,14.33,0,2.18,2.18,33.23,30.9201,23.1679,45.9119,4558.6991,109.4097,102.0865,114.0711,112.6
1999,540000,西藏自治区,105.61,34.19,24,9.97,14.03,47.42,7.37,12.87,0,0.34,0.34,25.02,32.3738,22.7251,44.9011,4261.7328,109.6,105.3026,116.019,113.2
1998,540000,西藏自治区,91.18,31.31,20.24,9.02,11.22,39.63,5.08,11.27,0,0.28,1.69,21.58,34.3,22.2,43.5,3666,110.2,101.7,116.8,115.6
1997,540000,西藏自治区,76.98,29.18,16.95,8.13,8.82,30.85,4.09,9.32,0,0.19,0.19,16.79,37.9,22,40.1,3194,111.3,104,112.7,116.7
1996,540000,西藏自治区,64.76,27.15,11.39,4.38,7.01,26.22,3.54,7.92,0,0.06,0.39,14.5,41.859,17.4207,40.7202,2688,113.2,104.2,90.8,134.9
1995,540000,西藏自治区,55.98,23.48,13.24,4.1,9.13,19.39,2.81,7.64,0,-0.29,0.16,9.07,41.8464,23.5965,34.5571,2358,117.9,104,167.5,113.2
1994,540000,西藏自治区,45.84,21.1,7.92,3.43,4.49,16.82,1.82,5.18,0,0.25,0.01,9.68,45.9665,17.1342,36.8993,1964,115.6,104,128.8,125.5
1993,540000,西藏自治区,37.28,18.3,5.49,2.7,2.79,13.63,1.98,4.33,0,0.86,0.15,6.31,48.9043,14.6713,36.4244,1624,108.2,106.6,119.7,127.4
1992,540000,西藏自治区,33.29,16.59,4.46,2.56,1.9,12.24,1.84,3.8,0,0.15,0.64,5.81,49.8348,13.3974,36.7678,1468,107.1,103.5,107,112.6
1991,540000,西藏自治区,30.53,15.5,4.17,2.27,1.9,10.86,1.73,2.86,0,0.63,0.14,5.5,50.7697,13.6587,35.5716,1358,100.5,96.3,108.6,103.6
1990,540000,西藏自治区,27.7,14.1,3.57,1.92,1.65,10.03,1.62,2.38,0,0.8,0.14,5.09,50.9025,12.8881,36.2094,1276,108.9,106.5,114.8,109.5
1989,540000,西藏自治区,21.86,10.04,2.84,1.58,1.26,8.98,1.22,2.3,0,0.56,0.13,4.77,45.9286,12.9918,41.0796,1021,108.3,104.1,117.3,110
1988,540000,西藏自治区,20.25,9.65,2.41,1.28,1.12,8.19,0.99,2.11,0,0.39,0.12,4.58,47.6543,11.9012,40.4444,964,104.2,106.3,100.1,103.3
1987,540000,西藏自治区,17.71,8.07,2.13,1.09,1.04,7.51,0.73,1.72,0,0.19,0.1,4.77,45.5675,12.0271,42.4054,863,100,101.5,104.2,97.6
1986,540000,西藏自治区,16.93,7.95,2.18,1.01,1.17,6.82,0.66,1.56,0,0.17,0,4.42,46.9581,12.8766,40.2835,842,91.1,91.2,67.5,100.3
1985,540000,西藏自治区,17.76,8.87,3.08,1.23,1.85,5.81,0.56,1.33,0,0.15,0,3.77,49.9437,17.3423,32.714,894,111.5,113.6,107.9,111
1984,540000,西藏自治区,13.68,6.38,2.8,1.01,1.79,4.5,0.44,1.03,0,0.11,0,2.92,46.6374,20.4678,32.8947,702,133.2,108,87.1,238.4
1983,540000,西藏自治区,10.29,5.5,2.59,1.09,1.5,2.2,0.21,0.5,0,0.06,0,1.43,53.45,25.1701,21.38,538,96.1,90.7,100.3,104.6
1982,540000,西藏自治区,10.21,5.82,2.09,0.79,1.3,2.3,0.22,0.53,0,0.06,0,1.49,57.0029,20.4701,22.5269,544,102.9,89.9,159.3,98.1
1981,540000,西藏自治区,10.4,6.3,1.68,0.7,0.98,2.42,0.24,0.55,0,0.06,0,1.57,60.5769,16.1538,23.2692,560,117.5,134.5,75.1,124.8
1980,540000,西藏自治区,8.67,4.64,2.18,0.8,1.38,1.85,0.18,0.42,0,0.05,0,1.2,53.5179,25.1442,21.3379,471,119.7,139.7,100.5,100.4
1979,540000,西藏自治区,7.3,3.5,2.02,0.67,1.35,1.78,0.17,0.41,0,0.05,0,1.15,47.9452,27.6712,24.3836,404,108.7,103.9,109.8,118
1978,540000,西藏自治区,6.65,3.37,1.84,0.61,1.23,1.44,0.14,0.33,0,0.04,0,0.93,50.6767,27.6692,21.6541,375,107.2,102.9,115.3,108.5
2013,610000,陕西省,16045.21,1526.05,8911.64,7507.34,1404.3,5607.52,657.31,1293.77,339.51,674.88,507.72,2134.33,9.5,55.5,34.9,42692,111,104.7,112.6,109.9
2012,610000,陕西省,14453.68,1370.16,8073.87,6847.41,1226.46,5009.65,617.39,1166.9,312.27,551.2,450.12,1911.77,9.48,55.86,34.66,38564,112.9,106,114.8,111.6
2011,610000,陕西省,12512.3,1220.9,6935.59,5857.92,1077.67,4355.81,552.54,1036.35,266.92,432.11,398.03,1669.86,9.8,55.4,34.8,33464,113.9,105.9,116.4,112.5
2010,610000,陕西省,10123.48,988.45,5446.1,4558.97,887.13,3688.93,474.6,856.65,218.16,384.75,315.95,1438.82,9.8,53.8,36.4,27133,114.6,105.8,118,112.1
2009,610000,陕西省,8169.8,789.64,4236.42,3501.25,735.17,3143.74,423.24,707.39,175.01,336.21,239.92,1261.97,9.7,51.9,38.5,21688,113.6,104.9,113.8,115.3
2008,610000,陕西省,7314.58,753.72,3842.08,3293.95,548.13,2255.52,352.57,483.13,127.62,208.84,159.81,923.55,11,56.1,32.9,18246,116.4,107.6,118.8,113
2007,610000,陕西省,5757.29,592.63,2964.56,2544.42,420.14,1908.6,311.86,392.84,106.64,175.5,138.95,782.81,10.8,54.2,34.9,14607,115.8,105,117.2,113.8
2006,610000,陕西省,4743.61,488.48,2440.5,2094.02,346.48,1594.76,281.54,337.6,87.11,114.67,117.34,656.5,10.8,53.9,35.3,12138,113.9,107.4,114.3,112.4
2005,610000,陕西省,3933.72,435.77,1849.28,1553.6,295.68,1390.61,242.12,293.83,74.67,97.04,105.53,577.42,11.9,50.3,37.8,9899,113.7,107.7,115.8,110.1
2004,610000,陕西省,3175.58,394.98,1416.82,1064.81,352.01,1071.71,277.54,168.19,0,41.76,122.49,461.73,13.6979,49.1353,37.1669,7757,112.9,109.8037,116.783,109.4763
2003,610000,陕西省,2587.72,320.03,1133.56,834.76,298.8,944.99,226.01,256.16,0,77.87,117.37,428.46,13.3425,47.2596,39.3979,6480,111.8,105.1,114.8,109.8
2002,610000,陕西省,2253.39,303.79,925.78,691.07,234.71,806.39,210.43,228.35,0,67.3,58.33,387.14,14.9,45.5,39.6,5523,111.0606,104.2,112.2,111
2001,610000,陕西省,2010.62,287.24,816.34,606.12,210.22,740.69,188.91,202.17,0,58.16,41.48,356.77,15.6,44.3,40.2,5024,109.8,102.5,109.9,111.2
2000,610000,陕西省,1660.92,279.12,731.9,549.58,182.32,649.9,156.18,175.62,0,50.27,35.85,326.14,16.8051,44.0659,39.1289,4549.2194,109.0276,104.5023,109.7347,112.1
1999,610000,陕西省,1487.61,267.51,641.9,487.26,154.64,578.2,130.32,152.28,0,43.44,28.51,286.71,17.9825,43.1498,38.8677,4101.4888,108.4,98.175,111.266,113.7
1998,610000,陕西省,1381.53,283.49,567.66,445.35,122.31,530.38,115.42,138.05,0,37.55,53.14,251.38,20.5,41.1,38.4,4070,109.1,107.9,112.4,110.7
1997,610000,陕西省,1300.03,271.52,555.86,456.94,98.92,498.66,106.78,130.64,0,32.45,14.07,232.51,20.5,41.9,37.6,3707,109.2,100.3,114.2,114.8
1996,610000,陕西省,1175.38,262.74,475.01,395.18,79.83,437.63,93.1,111.91,0,28.04,22.56,188.92,20.6096,42.2975,37.0929,3446,110.2,109.6,112.8,108.9
1995,610000,陕西省,1000.03,217.27,441.67,377.91,63.76,377.91,90.6,86.71,0,24.24,19.06,157.3,20.9548,42.5973,36.4479,2965,109,104,115.2,108
1994,610000,陕西省,816.58,181.78,336.46,278.34,58.12,298.34,60.08,59.9,0,20.95,16.87,127.79,20.4772,43.4311,36.0917,2424,108.1,97,116.4,106.9
1993,610000,陕西省,671.37,148.24,297.49,250.07,47.42,232.47,59.59,48.3,0,18.1,11.3,95.18,21.8579,43.8646,34.2775,1981,113.3,108.1,115,111.5
1992,610000,陕西省,540.52,116.71,232.07,198.93,33.14,182.85,42.32,41.79,0,15.65,8.22,74.87,21.9532,43.6525,34.3942,1571,108.2,103,110.4,109.9
1991,610000,陕西省,468.37,116.88,197.54,168.28,29.26,153.95,35.36,35.7,0,13.52,6.81,62.56,24.9546,42.1761,32.8693,1402,107.2,106.8,105.2,110.2
1990,610000,陕西省,404.3,105.56,166.95,143.28,23.67,131.79,33.79,25.5,0,11.69,6.78,54.03,26.1093,41.2936,32.5971,1241,103.4,105.3,101.8,105.2
1989,610000,陕西省,358.37,91.28,158.5,136.4,22.1,108.59,25.45,21.83,0,10.1,5.86,45.35,25.4709,44.228,30.3011,1124,103.3,106.5,102.8,101.7
1988,610000,陕西省,314.48,82.69,138.58,117.77,20.81,93.21,21.17,17.46,0,8.73,5.99,39.86,26.2942,44.0664,29.6394,1004,121,105.3,125,126.8
